symbol,release_date,release_time,side,period
MS,2014-10-17,pre,long,IS
MS,2015-01-20,pre,short,IS
MS,2015-10-19,pre,short,IS
MS,2016-07-20,pre,long,IS
MS,2017-04-19,pre,long,OOS
MS,2017-07-19,pre,long,OOS
MS,2017-10-17,pre,long,OOS
MS,2018-07-18,pre,long,OOS
MS,2018-10-16,pre,long,OOS
MS,2019-01-17,pre,short,OOS
MSA,2017-02-23,post,short,OOS
MSA,2017-04-25,post,long,OOS
MSA,2017-08-03,post,short,OOS
MSA,2017-10-19,post,long,OOS
MSA,2018-02-20,post,long,OOS
MSA,2018-04-23,post,long,OOS
MSCI,2012-11-06,pre,short,IS
MSCI,2013-08-01,pre,long,IS
MSCI,2018-02-01,pre,long,OOS
MSFT,2013-04-18,post,long,IS
MSFT,2013-07-18,post,short,IS
MSFT,2013-10-24,post,long,IS
MSFT,2014-01-23,post,long,IS
MSFT,2014-10-23,post,long,IS
MSFT,2015-04-23,post,long,IS
MSFT,2015-10-22,post,long,IS
MSFT,2016-01-28,post,long,IS
MSFT,2016-04-21,post,short,IS
MSFT,2016-07-19,post,long,IS
MSFT,2016-10-20,post,long,IS
MSFT,2017-01-26,post,long,OOS
MSFT,2017-10-26,post,long,OOS
MSFT,2018-04-26,post,long,OOS
MSFT,2018-07-19,post,long,OOS
MSFT,2018-10-24,post,long,OOS
MSFT,2019-04-24,post,long,OOS
MSFT,2019-07-18,post,long,OOS
MSG,2016-08-19,pre,short,IS
MSG,2018-02-02,pre,long,OOS
MSI,2012-10-24,pre,long,IS
MSI,2013-04-24,pre,short,IS
MSI,2014-05-01,pre,short,IS
MSI,2014-08-05,pre,short,IS
MSI,2015-05-06,pre,long,IS
MSI,2015-08-05,pre,long,IS
MSI,2016-02-22,post,long,IS
MSI,2016-11-03,post,long,IS
MSI,2017-02-02,post,long,OOS
MSI,2017-05-04,post,long,OOS
MSI,2017-08-03,post,long,OOS
MSI,2017-11-02,post,long,OOS
MSI,2018-02-01,post,long,OOS
MSI,2019-02-07,post,long,OOS
MSM,2014-04-09,pre,long,IS
MSM,2014-07-09,pre,short,IS
MSM,2015-01-07,pre,short,IS
MSM,2015-07-07,pre,long,IS
MSM,2017-01-11,pre,long,OOS
MSM,2017-10-31,pre,long,OOS
MSM,2018-01-10,pre,short,OOS
MSM,2018-04-10,pre,long,OOS
MSM,2019-04-10,pre,short,OOS
MSM,2019-07-10,pre,short,OOS
MSTR,2012-10-29,post,short,IS
MSTR,2015-04-28,post,long,IS
MSTR,2015-07-27,post,long,IS
MSTR,2016-01-27,post,long,IS
MSTR,2016-04-27,post,short,IS
MSTR,2016-07-28,post,short,IS
MSTR,2016-10-27,post,long,IS
MSTR,2017-07-27,post,short,OOS
MSTR,2018-04-26,post,short,OOS
MSTR,2019-01-29,post,short,OOS
MT,2013-08-01,pre,short,IS
MT,2013-11-07,pre,long,IS
MT,2015-05-07,pre,short,IS
MT,2015-07-31,pre,long,IS
MT,2017-11-10,pre,long,OOS
MTB,2012-10-17,pre,long,IS
MTB,2014-10-17,pre,short,IS
MTB,2019-01-17,pre,long,OOS
MTB,2019-07-18,pre,short,OOS
MTCH,2017-05-02,post,short,OOS
MTCH,2018-08-07,post,long,OOS
MTCH,2019-02-06,post,long,OOS
MTCH,2019-05-07,post,long,OOS
MTCH,2019-08-06,post,long,OOS
MTCH,2020-08-04,post,long,OOS
MTD,2014-02-05,post,long,IS
MTD,2014-11-06,post,long,IS
MTD,2015-02-05,post,long,IS
MTD,2015-05-07,post,long,IS
MTD,2015-11-05,post,long,IS
MTD,2016-11-03,post,long,IS
MTD,2017-02-02,post,long,OOS
MTD,2017-05-04,post,long,OOS
MTD,2018-11-08,post,long,OOS
MTD,2019-02-07,post,long,OOS
MTDR,2019-02-26,post,long,OOS
MTG,2013-04-30,pre,short,IS
MTG,2013-07-23,pre,long,IS
MTG,2013-10-16,pre,long,IS
MTG,2014-01-23,pre,long,IS
MTG,2014-04-22,pre,long,IS
MTG,2014-07-16,pre,short,IS
MTG,2015-01-20,pre,long,IS
MTG,2015-04-21,pre,long,IS
MTG,2015-10-15,pre,long,IS
MTG,2016-07-19,pre,long,IS
MTG,2016-10-18,pre,long,IS
MTG,2017-01-19,pre,long,OOS
MTG,2018-01-18,pre,long,OOS
MTG,2018-07-18,pre,long,OOS
MTG,2018-10-17,pre,long,OOS
MTH,2015-04-23,pre,short,IS
MTH,2015-10-29,pre,short,IS
MTH,2016-01-28,pre,long,IS
MTH,2018-04-25,post,long,OOS
MTH,2018-07-25,post,long,OOS
MTH,2019-01-30,post,long,OOS
MTH,2019-07-24,post,long,OOS
MTN,2012-12-04,pre,short,IS
MTN,2014-06-05,post,long,IS
MTN,2015-03-12,pre,long,IS
MTN,2015-06-08,pre,short,IS
MTN,2015-12-07,pre,long,IS
MTN,2016-06-09,pre,long,IS
MTN,2017-03-10,pre,long,OOS
MTN,2017-06-08,pre,short,OOS
MTN,2018-06-07,pre,long,OOS
MTN,2019-03-08,pre,long,OOS
MTN,2021-03-11,post,long,OOS
MTOR,2014-05-01,pre,long,IS
MTOR,2014-11-12,pre,long,IS
MTOR,2015-07-29,pre,long,IS
MTOR,2017-08-02,pre,long,OOS
MTOR,2018-01-31,pre,long,OOS
MTOR,2018-08-01,pre,long,OOS
MTOR,2018-11-14,pre,long,OOS
MTOR,2019-01-29,pre,long,OOS
MTOR,2019-05-01,pre,long,OOS
MTSI,2015-07-28,post,long,IS
MTSI,2017-01-31,post,long,OOS
MTSI,2017-08-01,post,short,OOS
MTSI,2018-02-06,post,short,OOS
MTW,2012-11-05,pre,short,IS
MTW,2013-01-31,post,long,IS
MTW,2014-01-30,post,long,IS
MTW,2014-05-01,post,short,IS
MTW,2014-07-30,post,short,IS
MTW,2015-07-29,post,short,IS
MTW,2016-01-28,post,long,IS
MTW,2018-05-07,post,long,OOS
MTW,2018-11-05,post,long,OOS
MTX,2014-10-23,post,long,IS
MTZ,2013-05-02,post,long,IS
MTZ,2014-10-30,post,long,IS
MTZ,2015-02-26,post,long,IS
MTZ,2015-05-11,post,short,IS
MTZ,2015-08-17,post,short,IS
MTZ,2016-02-25,post,long,IS
MTZ,2016-08-04,post,long,IS
MTZ,2016-11-03,post,long,IS
MTZ,2017-02-23,post,long,OOS
MTZ,2017-05-04,post,long,OOS
MTZ,2017-08-03,post,long,OOS
MTZ,2017-11-02,post,long,OOS
MTZ,2018-04-30,post,long,OOS
MTZ,2018-11-01,post,long,OOS
MTZ,2019-02-28,post,long,OOS
MTZ,2019-05-02,post,long,OOS
MU,2013-03-21,post,long,IS
MU,2014-01-07,post,long,IS
MU,2015-06-25,post,short,IS
MU,2016-12-21,post,long,IS
MU,2017-03-23,post,long,OOS
MU,2017-09-26,post,long,OOS
MU,2017-12-19,post,long,OOS
MU,2018-06-20,post,long,OOS
MU,2019-03-20,post,long,OOS
MU,2019-06-25,post,long,OOS
MUR,2013-10-30,post,short,IS
MUR,2014-01-29,post,short,IS
MUR,2014-07-30,post,short,IS
MUR,2019-05-02,pre,short,OOS
MUSA,2014-08-06,post,long,IS
MUSA,2016-05-09,pre,long,IS
MUSA,2016-11-02,post,short,IS
MUSA,2017-08-02,post,long,OOS
MUSA,2019-07-31,post,short,OOS
MVIS,2021-04-29,post,short,OOS
MXIM,2013-10-24,post,long,IS
MXIM,2014-07-24,post,short,IS
MXIM,2015-01-22,post,long,IS
MXIM,2015-07-23,post,long,IS
MXIM,2016-10-20,post,long,IS
MXIM,2017-01-26,post,long,OOS
MXIM,2017-10-19,post,long,OOS
MXIM,2018-01-25,post,long,OOS
MXIM,2018-07-26,post,long,OOS
MXIM,2019-07-30,post,short,OOS
MXL,2015-11-03,post,long,IS
MXL,2016-02-08,post,long,IS
MXL,2016-05-09,post,long,IS
MXL,2016-11-07,post,long,IS
MXWL,2014-05-01,post,long,IS
MYGN,2012-11-05,post,long,IS
MYGN,2013-05-07,post,long,IS
MYGN,2013-11-05,post,long,IS
MYGN,2014-02-04,post,long,IS
MYGN,2016-08-09,post,short,IS
MYGN,2016-11-01,post,short,IS
MYGN,2017-02-07,post,long,OOS
MYGN,2017-05-02,post,long,OOS
MYL,2012-10-25,pre,long,IS
MYL,2013-02-27,post,long,IS
MYL,2014-02-27,pre,long,IS
MYL,2014-10-30,post,long,IS
MYL,2016-02-10,post,short,IS
MYL,2017-03-01,pre,long,OOS
MYL,2017-08-09,pre,short,OOS
MYL,2018-08-08,pre,short,OOS
MYL,2018-11-05,post,long,OOS
MYL,2019-02-26,post,short,OOS
NARI,2021-03-09,post,long,OOS
NAT,2015-05-11,pre,long,IS
NAT,2016-11-10,pre,long,IS
NATI,2018-01-30,post,long,OOS
NATI,2018-07-26,post,long,OOS
NATI,2018-10-25,post,long,OOS
NATI,2019-01-29,post,short,OOS
NATI,2019-04-30,post,short,OOS
NATI,2019-07-30,post,short,OOS
NAV,2012-12-19,pre,short,IS
NAV,2013-03-07,pre,long,IS
NAV,2013-06-10,post,short,IS
NAV,2013-12-20,pre,short,IS
NAV,2014-09-03,pre,long,IS
NAV,2014-12-16,pre,short,IS
NAV,2015-03-03,pre,long,IS
NAV,2015-06-04,pre,short,IS
NAV,2015-09-02,pre,short,IS
NAV,2016-06-07,pre,long,IS
NAV,2016-12-20,pre,short,IS
NAV,2017-12-19,pre,long,OOS
NAV,2018-06-05,pre,long,OOS
NAV,2018-09-06,pre,long,OOS
NAV,2018-12-18,pre,long,OOS
NAV,2019-06-04,pre,long,OOS
NAVI,2017-01-24,post,short,OOS
NAVI,2017-07-18,post,long,OOS
NAVI,2018-10-23,post,long,OOS
NAVI,2019-01-22,post,long,OOS
NAVI,2021-04-27,post,long,OOS
NBIX,2016-11-02,post,long,IS
NBIX,2017-11-01,post,long,OOS
NBIX,2018-02-13,post,short,OOS
NBIX,2018-07-31,post,long,OOS
NBIX,2019-07-29,post,long,OOS
NBL,2013-07-25,pre,short,IS
NBL,2017-05-01,post,long,OOS
NBL,2018-08-03,pre,short,OOS
NBL,2019-08-02,pre,long,OOS
NBR,2014-02-18,post,long,IS
NBR,2015-04-21,post,long,IS
NBR,2017-04-26,post,short,OOS
NCLH,2013-10-28,post,long,IS
NCLH,2017-08-08,pre,long,OOS
NCLH,2018-08-09,pre,long,OOS
NCLH,2019-02-21,pre,long,OOS
NCR,2013-02-07,post,long,IS
NCR,2013-04-30,post,long,IS
NCR,2014-07-29,post,long,IS
NCR,2015-07-28,post,long,IS
NCR,2015-10-27,post,long,IS
NCR,2016-10-25,post,long,IS
NCR,2019-07-30,post,long,OOS
NDSN,2012-12-13,post,long,IS
NDSN,2013-02-21,post,short,IS
NDSN,2013-08-22,post,short,IS
NDSN,2014-05-22,post,long,IS
NDSN,2014-08-21,post,long,IS
NDSN,2015-05-19,post,short,IS
NDSN,2015-08-20,post,short,IS
NDSN,2015-12-10,post,short,IS
NDSN,2016-02-22,post,long,IS
NDSN,2016-05-23,post,long,IS
NDSN,2016-08-22,post,long,IS
NDSN,2016-12-13,post,long,IS
NDSN,2017-12-13,post,long,OOS
NDSN,2019-02-20,post,short,OOS
NE,2013-01-23,post,short,IS
NE,2013-04-17,post,long,IS
NE,2013-07-17,post,long,IS
NE,2014-01-22,post,short,IS
NE,2014-04-16,post,long,IS
NE,2017-02-09,post,long,OOS
NEE,2012-10-24,pre,short,IS
NEE,2013-07-30,pre,long,IS
NEE,2013-11-01,pre,long,IS
NEE,2014-04-30,pre,long,IS
NEE,2015-08-03,pre,long,IS
NEE,2020-01-24,pre,short,OOS
NEM,2013-02-21,post,long,IS
NEM,2015-04-23,post,long,IS
NEM,2019-07-25,pre,short,OOS
NEO,2019-04-30,pre,long,OOS
NEO,2019-10-29,pre,long,OOS
NEOG,2019-07-23,pre,long,OOS
NEP,2016-10-31,pre,long,IS
NEP,2020-10-21,pre,long,OOS
NEU,2012-10-25,post,long,IS
NEU,2013-01-28,post,short,IS
NEU,2014-04-23,post,short,IS
NEU,2015-04-22,post,long,IS
NEU,2015-07-28,post,short,IS
NEU,2019-07-31,post,long,OOS
NEWR,2017-11-07,post,long,OOS
NEWR,2018-02-06,post,long,OOS
NEWR,2018-05-08,post,long,OOS
NFG,2014-05-08,post,long,IS
NFG,2016-11-03,post,long,IS
NFG,2018-02-01,post,long,OOS
NFLX,2013-01-23,post,long,IS
NFLX,2013-04-22,post,long,IS
NFLX,2015-01-20,post,long,IS
NFLX,2015-04-15,post,long,IS
NFLX,2016-10-17,post,long,IS
NFLX,2017-01-18,post,long,OOS
NFLX,2018-04-16,post,long,OOS
NFLX,2018-10-16,post,long,OOS
NFX,2017-05-02,post,long,OOS
NFX,2018-10-31,post,long,OOS
NGL,2019-02-11,pre,long,OOS
NGVT,2016-08-03,post,long,IS
NGVT,2018-07-25,post,long,OOS
NGVT,2019-02-13,post,long,OOS
NHI,2014-05-05,pre,short,IS
NHI,2016-02-18,pre,long,IS
NHI,2017-11-08,pre,short,OOS
NI,2014-02-18,pre,long,IS
NI,2015-08-03,pre,short,IS
NI,2018-08-01,pre,short,OOS
NICE,2016-02-11,pre,long,IS
NICE,2017-08-03,pre,long,OOS
NICE,2018-11-08,pre,long,OOS
NICE,2019-02-14,pre,long,OOS
NICE,2019-05-16,pre,long,OOS
NIU,2020-11-23,pre,short,OOS
NJR,2017-05-05,pre,long,OOS
NJR,2018-02-08,pre,long,OOS
NJR,2018-08-07,pre,short,OOS
NJR,2019-02-06,pre,short,OOS
NKE,2013-03-21,post,long,IS
NKE,2013-09-26,post,long,IS
NKE,2014-06-26,post,long,IS
NKE,2015-03-19,post,long,IS
NKE,2015-06-25,post,long,IS
NKE,2015-09-24,post,long,IS
NKE,2016-06-28,post,long,IS
NKE,2016-12-20,post,long,IS
NKE,2017-06-29,post,long,OOS
NKE,2018-03-22,post,long,OOS
NKE,2018-06-28,post,long,OOS
NKE,2018-12-20,post,long,OOS
NKTR,2014-02-26,post,short,IS
NKTR,2014-07-31,post,long,IS
NKTR,2014-11-06,post,long,IS
NKTR,2017-11-07,post,long,OOS
NLNK,2015-07-31,pre,long,IS
NLSN,2013-04-25,pre,long,IS
NLSN,2015-04-22,pre,short,IS
NLSN,2015-07-28,pre,long,IS
NLSN,2016-07-26,pre,short,IS
NLSN,2016-10-25,pre,short,IS
NLSN,2017-04-25,pre,short,OOS
NLSN,2017-10-25,pre,short,OOS
NLSN,2018-04-26,pre,short,OOS
NLSN,2018-07-26,pre,short,OOS
NLSN,2019-07-31,pre,long,OOS
NLY,2014-02-25,post,long,IS
NLY,2014-05-07,post,short,IS
NLY,2014-08-06,post,long,IS
NLY,2015-08-05,post,long,IS
NMIH,2017-11-01,post,long,OOS
NMIH,2019-05-01,post,long,OOS
NMIH,2019-07-31,post,long,OOS
NMIH,2019-11-06,post,long,OOS
NNBR,2015-08-05,post,long,IS
NNN,2015-11-03,pre,short,IS
NOAH,2013-11-18,post,short,IS
NOC,2013-07-24,pre,long,IS
NOC,2015-07-29,pre,long,IS
NOC,2015-10-28,pre,long,IS
NOC,2016-04-27,pre,long,IS
NOC,2016-07-27,pre,long,IS
NOC,2016-10-26,pre,long,IS
NOC,2017-10-25,pre,long,OOS
NOC,2018-10-24,pre,long,OOS
NOG,2014-08-07,post,long,IS
NOK,2013-10-29,pre,long,IS
NOK,2014-04-29,pre,long,IS
NOK,2014-07-24,pre,long,IS
NOK,2014-10-23,pre,long,IS
NOK,2015-07-30,pre,long,IS
NOK,2015-10-29,pre,long,IS
NOK,2017-07-27,pre,long,OOS
NOK,2019-04-25,pre,short,OOS
NOK,2019-07-25,pre,long,OOS
NOMD,2018-08-09,pre,long,OOS
NOMD,2018-11-08,pre,long,OOS
NOMD,2019-08-08,pre,long,OOS
NOV,2013-04-26,pre,short,IS
NOV,2013-07-30,pre,short,IS
NOV,2013-10-25,pre,long,IS
NOV,2016-02-03,pre,short,IS
NOV,2018-10-25,post,short,OOS
NOVT,2018-11-06,pre,long,OOS
NOW,2013-04-24,post,long,IS
NOW,2015-01-28,post,long,IS
NOW,2016-04-20,post,long,IS
NOW,2016-07-27,post,long,IS
NOW,2016-10-26,post,long,IS
NOW,2017-01-25,post,long,OOS
NOW,2017-04-26,post,long,OOS
NOW,2017-07-26,post,long,OOS
NOW,2019-01-30,post,long,OOS
NOW,2019-04-24,post,long,OOS
NRG,2013-11-12,pre,short,IS
NRG,2016-11-04,pre,long,IS
NRG,2018-03-01,pre,long,OOS
NRG,2018-08-02,pre,short,OOS
NRZ,2017-02-21,pre,long,OOS
NRZ,2017-07-31,pre,long,OOS
NRZ,2017-10-27,pre,long,OOS
NS,2013-04-24,pre,short,IS
NS,2014-10-31,pre,long,IS
NS,2017-07-28,pre,short,OOS
NS,2018-02-08,pre,short,OOS
NS,2018-11-05,pre,long,OOS
NSA,2018-08-06,post,short,OOS
NSA,2019-08-01,post,short,OOS
NSC,2013-07-23,post,short,IS
NSC,2014-01-22,pre,long,IS
NSC,2014-10-22,pre,short,IS
NSC,2016-04-21,post,long,IS
NSC,2018-04-25,pre,long,OOS
NSC,2019-04-24,pre,long,OOS
NSC,2019-07-24,pre,short,OOS
NSIT,2018-11-07,pre,short,OOS
NSP,2018-08-01,pre,long,OOS
NSP,2019-02-11,pre,long,OOS
NSP,2019-07-29,pre,short,OOS
NTAP,2012-11-14,post,long,IS
NTAP,2013-05-21,post,long,IS
NTAP,2014-08-13,post,long,IS
NTAP,2015-02-11,post,short,IS
NTAP,2015-05-20,post,short,IS
NTAP,2015-08-19,post,long,IS
NTAP,2016-05-25,post,short,IS
NTAP,2016-08-17,post,long,IS
NTAP,2016-11-16,post,long,IS
NTAP,2017-02-15,post,long,OOS
NTAP,2017-11-15,post,long,OOS
NTAP,2019-05-22,post,short,OOS
NTB,2018-10-23,post,short,OOS
NTCT,2014-07-17,pre,long,IS
NTCT,2015-10-29,pre,long,IS
NTCT,2016-07-28,pre,long,IS
NTCT,2017-10-26,pre,long,OOS
NTCT,2018-05-03,pre,short,OOS
NTCT,2018-11-01,pre,long,OOS
NTES,2012-11-14,post,short,IS
NTES,2013-02-06,post,long,IS
NTES,2013-08-14,post,long,IS
NTES,2013-11-13,post,short,IS
NTES,2015-05-13,post,long,IS
NTES,2015-11-11,post,long,IS
NTES,2016-05-11,post,long,IS
NTES,2017-02-15,post,long,OOS
NTES,2017-05-10,post,long,OOS
NTES,2017-08-09,post,short,OOS
NTES,2018-05-16,post,short,OOS
NTES,2019-05-15,post,long,OOS
NTGR,2013-02-12,post,short,IS
NTGR,2014-04-24,post,long,IS
NTGR,2016-02-04,post,long,IS
NTGR,2016-07-27,post,long,IS
NTGR,2017-07-26,post,long,OOS
NTGR,2019-02-06,post,short,OOS
NTNX,2017-05-25,post,long,OOS
NTNX,2017-08-31,post,long,OOS
NTNX,2017-11-30,post,long,OOS
NTNX,2018-11-27,post,long,OOS
NTR,2019-07-29,post,short,OOS
NTRA,2019-08-07,post,long,OOS
NTRA,2020-05-06,post,long,OOS
NTRI,2017-07-26,post,long,OOS
NTRI,2018-04-30,post,long,OOS
NTRS,2012-07-18,pre,short,IS
NTRS,2013-01-16,pre,short,IS
NTRS,2013-07-17,pre,short,IS
NTRS,2014-04-15,pre,short,IS
NTRS,2014-10-22,pre,short,IS
NTRS,2015-01-21,pre,long,IS
NTRS,2015-04-21,pre,long,IS
NTRS,2015-10-21,pre,short,IS
NTRS,2017-01-18,pre,short,OOS
NTRS,2017-07-19,pre,short,OOS
NTRS,2017-10-18,pre,long,OOS
NTRS,2018-07-18,pre,long,OOS
NTRS,2018-10-17,pre,short,OOS
NTRS,2019-01-23,pre,long,OOS
NUAN,2013-02-07,post,short,IS
NUAN,2013-04-30,pre,short,IS
NUAN,2014-11-24,post,long,IS
NUAN,2015-05-07,post,long,IS
NUAN,2015-11-16,post,long,IS
NUAN,2016-02-09,post,long,IS
NUAN,2016-11-17,post,long,IS
NUAN,2017-05-09,post,long,OOS
NUAN,2017-11-28,post,long,OOS
NUAN,2018-05-09,post,short,OOS
NUAN,2019-05-08,post,long,OOS
NUE,2014-07-24,pre,long,IS
NUE,2016-01-28,pre,long,IS
NUE,2019-01-29,pre,long,OOS
NUS,2013-05-02,pre,long,IS
NUS,2013-08-01,pre,long,IS
NUS,2013-10-22,pre,long,IS
NUS,2014-08-06,pre,short,IS
NUS,2015-05-06,post,short,IS
NUS,2015-08-06,post,long,IS
NUS,2016-02-11,post,short,IS
NUS,2017-02-16,post,short,OOS
NUS,2018-08-02,post,long,OOS
NUS,2018-11-07,post,short,OOS
NUS,2019-04-30,post,long,OOS
NUVA,2014-07-29,post,long,IS
NUVA,2015-05-04,post,long,IS
NUVA,2015-07-28,post,long,IS
NUVA,2016-02-11,post,long,IS
NUVA,2016-04-26,post,long,IS
NUVA,2016-10-25,post,short,IS
NUVA,2017-10-24,post,long,OOS
NUVA,2018-05-01,post,short,OOS
NUVA,2018-10-30,post,short,OOS
NUVA,2019-07-30,post,long,OOS
NVAX,2014-03-10,post,long,IS
NVAX,2015-02-26,post,short,IS
NVAX,2015-08-10,post,long,IS
NVAX,2015-11-09,pre,short,IS
NVCR,2017-10-26,pre,long,OOS
NVCR,2018-07-26,pre,short,OOS
NVDA,2014-02-12,post,long,IS
NVDA,2014-08-07,post,long,IS
NVDA,2015-02-11,post,long,IS
NVDA,2015-05-07,post,short,IS
NVDA,2015-08-06,post,long,IS
NVDA,2015-11-05,post,long,IS
NVDA,2016-02-17,post,long,IS
NVDA,2016-05-12,post,long,IS
NVDA,2016-08-11,post,long,IS
NVDA,2016-11-10,post,long,IS
NVDA,2017-02-09,post,long,OOS
NVDA,2017-05-09,post,long,OOS
NVDA,2017-11-09,post,long,OOS
NVDA,2018-02-08,post,long,OOS
NVDA,2018-11-15,post,short,OOS
NVDA,2019-02-14,post,long,OOS
NVDA,2019-08-15,post,long,OOS
NVDA,2020-02-13,post,long,OOS
NVO,2016-02-03,pre,short,IS
NVO,2017-02-02,pre,short,OOS
NVO,2018-02-01,pre,short,OOS
NVR,2013-04-22,pre,short,IS
NVR,2015-01-26,pre,short,IS
NVR,2016-10-20,pre,short,IS
NVR,2017-07-21,pre,long,OOS
NVR,2017-10-19,pre,long,OOS
NVR,2018-01-25,pre,short,OOS
NVR,2018-04-19,pre,long,OOS
NVRO,2015-11-09,post,long,IS
NVRO,2016-08-08,post,long,IS
NVRO,2017-05-08,post,short,OOS
NVRO,2018-05-07,post,short,OOS
NVRO,2018-11-05,post,short,OOS
NVRO,2019-05-09,post,short,OOS
NVRO,2019-08-08,post,long,OOS
NVS,2014-04-24,pre,short,IS
NVS,2015-01-27,pre,long,IS
NVS,2015-04-23,pre,long,IS
NVS,2015-10-27,pre,short,IS
NVS,2016-01-27,pre,short,IS
NVS,2017-01-25,pre,long,OOS
NVS,2017-04-25,pre,long,OOS
NVS,2017-07-18,pre,long,OOS
NVS,2018-01-24,pre,long,OOS
NVS,2019-01-30,pre,short,OOS
NVS,2019-04-24,pre,long,OOS
NVT,2019-08-01,pre,short,OOS
NVT,2019-10-30,pre,long,OOS
NVT,2020-02-05,pre,long,OOS
NVTA,2019-02-19,post,long,OOS
NVTA,2020-08-04,post,short,OOS
NWE,2015-04-23,pre,short,IS
NWE,2015-07-23,pre,long,IS
NWE,2016-02-11,pre,short,IS
NWE,2017-07-25,post,short,OOS
NWE,2017-11-01,post,long,OOS
NWE,2019-02-11,post,long,OOS
NWE,2020-02-12,post,long,OOS
NWL,2012-10-26,pre,long,IS
NWL,2013-07-26,pre,long,IS
NWL,2014-07-31,pre,long,IS
NWL,2015-05-01,pre,long,IS
NWL,2015-07-31,pre,long,IS
NWL,2016-04-29,pre,long,IS
NWL,2016-07-29,pre,long,IS
NWL,2017-05-08,pre,long,OOS
NWL,2017-11-02,pre,short,OOS
NWL,2018-11-02,pre,long,OOS
NWL,2019-05-03,pre,long,OOS
NWL,2019-08-02,pre,long,OOS
NWS,2014-02-06,post,long,IS
NWS,2015-08-12,post,long,IS
NWSA,2013-11-11,post,short,IS
NWSA,2014-02-06,post,long,IS
NWSA,2014-05-08,post,long,IS
NWSA,2014-08-07,post,short,IS
NWSA,2014-11-05,post,long,IS
NWSA,2015-05-05,post,short,IS
NWSA,2015-08-12,post,long,IS
NWSA,2016-02-04,post,short,IS
NWSA,2016-05-05,post,short,IS
NWSA,2017-11-09,post,long,OOS
NWSA,2018-11-07,post,long,OOS
NXPI,2013-10-23,post,long,IS
NXPI,2014-07-23,post,long,IS
NXPI,2015-07-29,post,long,IS
NXPI,2016-04-25,post,long,IS
NXPI,2018-02-07,post,long,OOS
NXPI,2018-05-02,post,short,OOS
NXPI,2018-10-31,post,long,OOS
NXST,2013-08-07,pre,short,IS
NXST,2014-08-07,pre,long,IS
NXST,2014-11-07,pre,short,IS
NXST,2015-02-26,pre,long,IS
NXST,2015-08-06,pre,long,IS
NXST,2017-05-09,pre,long,OOS
NXST,2018-02-27,pre,long,OOS
NYCB,2014-07-23,pre,long,IS
NYCB,2019-04-30,pre,long,OOS
NYT,2012-10-25,pre,short,IS
NYT,2014-07-29,pre,short,IS
NYT,2015-10-29,pre,long,IS
NYT,2017-11-01,pre,long,OOS
NYT,2019-02-06,pre,long,OOS
O,2015-10-28,post,short,IS
OAK,2014-10-30,pre,short,IS
OAK,2016-10-28,pre,long,IS
OAK,2017-02-07,pre,long,OOS
OAK,2019-04-25,pre,long,OOS
OAS,2013-05-07,post,long,IS
OAS,2014-02-25,post,short,IS
OAS,2014-05-05,post,long,IS
OAS,2014-08-05,post,short,IS
OAS,2014-11-04,post,short,IS
OAS,2015-08-04,post,long,IS
OAS,2017-02-22,post,long,OOS
OAS,2017-11-07,post,long,OOS
OAS,2018-02-27,post,long,OOS
OAS,2018-08-06,post,long,OOS
OC,2013-02-20,pre,short,IS
OC,2013-04-24,pre,long,IS
OC,2014-02-12,pre,long,IS
OC,2014-04-23,pre,short,IS
OC,2014-10-22,pre,long,IS
OC,2015-04-22,pre,long,IS
OC,2015-10-21,pre,long,IS
OC,2016-07-27,pre,long,IS
OC,2017-02-08,pre,long,OOS
OC,2017-07-26,pre,long,OOS
OC,2017-10-25,pre,short,OOS
OC,2018-04-25,pre,short,OOS
OC,2018-07-25,pre,short,OOS
OC,2018-10-24,pre,short,OOS
OC,2019-04-24,pre,short,OOS
OC,2019-07-24,pre,long,OOS
OCN,2013-10-31,pre,short,IS
OCN,2014-05-01,pre,short,IS
OCN,2014-07-31,pre,short,IS
OCN,2015-07-30,post,short,IS
OCUL,2021-03-11,post,short,OOS
ODFL,2013-02-07,pre,short,IS
ODFL,2013-04-25,pre,long,IS
ODFL,2013-07-25,pre,long,IS
ODFL,2016-04-28,pre,short,IS
ODFL,2017-04-27,pre,long,OOS
ODFL,2017-07-27,pre,long,OOS
ODFL,2018-10-25,pre,long,OOS
ODP,2014-02-25,pre,short,IS
ODP,2014-11-04,pre,long,IS
ODP,2017-05-09,pre,long,OOS
ODP,2017-08-09,pre,short,OOS
OEC,2018-08-02,post,long,OOS
OFC,2014-02-07,pre,short,IS
OFC,2014-07-25,pre,short,IS
OFC,2016-04-29,pre,short,IS
OGE,2013-11-06,pre,long,IS
OGE,2018-02-22,pre,long,OOS
OGS,2014-08-04,post,short,IS
OGS,2017-07-31,post,short,OOS
OGS,2017-10-30,post,long,OOS
OGS,2018-02-21,post,short,OOS
OGS,2018-04-30,post,long,OOS
OGS,2019-02-20,post,short,OOS
OHI,2017-10-30,post,short,OOS
OHI,2018-02-13,post,short,OOS
OHI,2019-02-11,post,short,OOS
OI,2012-10-24,post,long,IS
OI,2016-10-25,post,long,IS
OI,2017-04-24,post,long,OOS
OI,2019-02-05,post,short,OOS
OI,2019-05-01,post,short,OOS
OI,2019-07-31,post,short,OOS
OII,2013-04-23,post,long,IS
